,City,Cuisine,Name,Locality,Address,Price range,Cost for two,Currency,User rating,Number of votes,Menu url,ID
374,Prague,"Burger, American",Hard Rock Cafe,Staré Město,"Malé náměstí 3, Staré Město, Praha 1",4,1500,Kč,4.3,110,https://www.zomato.com/hardrock/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16510644
375,Prague,Ice Cream,Puro Gelato,Nové Město,"Na Hrobci 410/1, Nové Město, Praha 2",1,150,Kč,4.5,78,https://www.zomato.com/praha/puro-gelato-nové-město-praha-2/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16521994
376,Prague,Czech,Radegastovna Perón,Smíchov,"Stroupežnického 20, Smíchov, Praha 5",3,650,Kč,4.0,96,https://www.zomato.com/praha/radegastovna-perón-smíchov-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506659
377,Prague,Czech,U provaznice,Staré Město,"Provaznická 3, Staré Město, Praha 1",3,650,Kč,3.5,34,https://www.zomato.com/praha/u-provaznice-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506342
378,Prague,Czech,Pivovar Hostivar,Horní Měcholupy,"Lochotínská 656, Horní Měcholupy, Praha 10",3,600,Kč,4.5,110,https://www.zomato.com/praha/pivovar-hostivar-horní-měcholupy-praha-10/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506778
379,Prague,Cafe,mamacoffee,Nové Město,"Vodičkova 6, Nové Město, Praha 1",2,350,Kč,4.1,79,https://www.zomato.com/praha/mamacoffee-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506094
380,Prague,"Italian, Pizza",Pizzerie Václavka,Nové Město,"Václavské náměstí 48, Nové Město, Praha 1",3,600,Kč,3.5,71,https://www.zomato.com/praha/pizzerie-václavka-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506657
381,Prague,Drinks Only,Hemingway bar,Staré Město,"Karolíny Světlé 26, Staré Město, Praha 1",3,500,Kč,4.6,68,https://www.zomato.com/praha/hemingway-bar-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16512001
382,Prague,Czech,Maso a Kobliha,Nové Město,"Petrská 23, Nové Město, Praha 1",3,500,Kč,4.3,48,https://www.zomato.com/praha/maso-a-kobliha-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16508406
383,Prague,"Grill, Czech",Guston,Žižkov,"Prokopovo náměstí 3, Žižkov, Praha 3",3,600,Kč,3.5,61,https://www.zomato.com/praha/guston-žižkov-praha-3/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16522019
384,Prague,Cafe,Oliver's Coffee Cup,Nové Město,"Václavské náměstí 58, Nové Město, Praha 1",2,250,Kč,4.3,56,https://www.zomato.com/praha/olivers-coffee-cup-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,17978843
385,Prague,Korean,Mamy,Staré Město,"Benediktská 3, Staré Město, Praha 1",3,600,Kč,4.3,61,https://www.zomato.com/mamy/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506687
386,Prague,Czech,Česká hospůdka Na Radnici,Vysočany,"Sokolovská 324/14, Vysočany, Praha 9",3,600,Kč,4.3,103,https://www.zomato.com/praha/česká-hospůdka-na-radnici-vysočany-praha-9/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507416
387,Prague,Czech,Lokál Hamburk,Karlín,"Sokolovská 55, Karlín, Praha 8",3,650,Kč,4.3,102,https://www.zomato.com/praha/lokál-hamburk-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507478
388,Prague,"Asian, Vietnamese",banh-mi-ba,Staré Město,"Rybná 26, Staré Město, Praha 1",2,380,Kč,4.0,69,https://www.zomato.com/praha/banh-mi-ba-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,17887554
389,Prague,"Cafe, Mexican",Cafe Frida,Karlín,"Karlínské náměstí 11, Karlín, Praha 8",3,430,Kč,4.4,88,https://www.zomato.com/praha/cafe-frida-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507051
390,Prague,"Mediterranean, Italian",Stereo,Bubeneč,"Ovenecká 26, Bubeneč, Praha 7",3,600,Kč,4.2,109,https://www.zomato.com/praha/stereo-bubeneč-praha-7/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507141
391,Prague,"Mexican, Steak",Barabizna,Zbraslav,"Pod Špitálem 363, Zbraslav, Praha 5",4,800,Kč,4.4,92,https://www.zomato.com/praha/barabizna-zbraslav-praha-5/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16519949
392,Prague,"French, Mediterranean",Crystal Bar & Restaurant,Staré Město,"V Kolkovně 7, Staré Město, Praha 1",4,1000,Kč,4.5,59,https://www.zomato.com/crystalprague/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506812
393,Prague,Czech,U Zábranských,Karlín,"Křižíkova 89/330, Karlín, Praha 8",3,500,Kč,3.2,90,https://www.zomato.com/praha/u-zábranských-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16505936
394,Prague,"Cafe, Healthy Food",MyRaw Café,Staré Město,"Dlouhá 39, Staré Město, Praha 1",3,450,Kč,4.2,59,https://www.zomato.com/praha/myraw-café-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16507604
395,Prague,American,James Dean Prague Restaurant,"James Dean, Staré Město","V Kolkovně 1, Staré Město, Praha 1",4,800,Kč,4.3,104,https://www.zomato.com/praha/james-dean-staré-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16517681
396,Prague,Czech,Karlínská pivnice,Karlín,"Březinova 2, Karlín, Praha 8",3,500,Kč,4.1,77,https://www.zomato.com/praha/karlínská-pivnice-karlín-praha-8/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506536
397,Prague,Italian,Pastař,Malá Strana,"Malostranské nábřeží 1 (Vítězná), Malá Strana, Praha 1",3,600,Kč,4.7,62,https://www.zomato.com/pastar/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16521550
398,Prague,"Sushi, Thai, Asian",Yam Yam,Nusle,"Stanice metra Vyšehrad 1670, Nusle, Praha 4",3,600,Kč,4.2,92,https://www.zomato.com/praha/yam-yam-nusle-praha-4/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16508845
399,Prague,Czech,Hlávkův Dvůr,Nové Město,"Vodičkova 17, Nové Město, Praha 1",4,800,Kč,3.8,44,https://www.zomato.com/praha/hlávkův-dvůr-1-nové-město-praha-1/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,16506067
400,Lisbon,"Oriental, Thai, Malaysian, Filipino, Vietnamese, Korean, Japanese, Chinese",Boa-Bao,Chiado,"Largo Rafael Bordalo Pinheiro, 30, Chiado, Lisboa 1200-369",4,48,€,4.7,4764,https://www.zomato.com/boabao/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18487870
401,Lisbon,"Desserts, Juices, Healthy Food, Finger Food",Amélia Lisboa,Campo de Ourique,"Rua Ferreira Borges, 101, Campo de Ourique, Lisboa",2,20,€,4.4,2534,https://www.zomato.com/grande-lisboa/amélia-lisboa-campo-de-ourique-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18663838
402,Lisbon,"Healthy Food, Vegetarian, Juices, International",Zenith Brunch & Cocktails,Pena,"Rua do Telhal, 4A, Pena, Lisboa 1150 346",3,25,€,4.4,1528,https://www.zomato.com/grande-lisboa/zenith-brunch-cocktails-pena-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18677130
403,Lisbon,"Cafe, Healthy Food, Tea",Heim Cafe,Santos,"Rua de Santos-O-Velho, 2/4, Santos, Lisboa 1200-812",2,20,€,4.6,1600,https://www.zomato.com/grande-lisboa/heim-cafe-santos-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18446907
404,Lisbon,"Desserts, Juices, Healthy Food, Finger Food",Nicolau Lisboa,Baixa,"Rua de São Nicolau, 17, Baixa, Lisboa",2,20,€,4.3,2981,https://www.zomato.com/grande-lisboa/nicolau-lisboa-baixa-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18364579
405,Lisbon,"Healthy Food, Juices",Fauna & Flora,Madragoa,"Rua da Esperança, 33, Madragoa, Lisboa",3,25,€,4.6,1938,https://www.zomato.com/grande-lisboa/fauna-flora-madragoa-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18610399
406,Lisbon,"Steak, Burger",Atalho Real,Príncipe Real,"Calçada do Patriarcal, 40, Príncipe Real, Lisboa",4,45,€,4.6,3900,https://www.zomato.com/grande-lisboa/atalho-real-príncipe-real-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8210567
407,Lisbon,"Steak, Burger, Grill",Butchers,Parque das Nações,"Rua do Pólo Sul, 15C, Parque das Nações, Lisboa 1990-092",4,40,€,4.5,2737,https://www.zomato.com/grande-lisboa/butchers-parque-das-nações-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18275215
408,Lisbon,"Portuguese, Petiscos",Maria Azeitona,Venteira,"Rua Alfredo Keil, 16, Venteira, Amadora 2700-036",3,35,€,4.7,2541,https://www.zomato.com/grande-lisboa/maria-azeitona-venteira-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8208899
409,Lisbon,"Pizza, Italian",Forno d'Oro,Rato,"Rua Artilharia 1, 16, Rato, Lisboa",4,55,€,4.7,2925,https://www.zomato.com/grande-lisboa/forno-doro-rato-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8212322
410,Lisbon,"Burger, American",Ground Burger,Praça de Espanha,"Avenida António Augusto Aguiar, 148A, Praça de Espanha, Lisboa 1050-021 L",4,40,€,4.5,3469,https://www.zomato.com/grande-lisboa/ground-burger-praça-de-espanha-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8212998
411,Lisbon,"Author, Portuguese, Steak",O Talho,Praça de Espanha,"Rua Carlos Testa, 1B, Praça de Espanha, Lisboa",4,60,€,4.7,2288,https://www.zomato.com/otalho/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8209574
412,Lisbon,"Gourmet Fast Food, Street Food",Frankie Hot Dogs,Campo Grande,"Rua Doutor João Soares, 8B, Campo Grande, Lisboa",2,14,€,4.4,5871,https://www.zomato.com/grande-lisboa/frankie-hot-dogs-campo-grande-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8212583
413,Lisbon,Italian,Jamie's Italian,Príncipe Real,"Praça do Príncipe Real, 28A/D, Príncipe Real, Lisboa",4,40,€,4.2,1838,https://www.zomato.com/grande-lisboa/jamies-italian-príncipe-real-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18581804
414,Lisbon,"Cafe, Bakery, Finger Food, Mediterranean, Desserts",Choupana Caffé,Saldanha,"Avenida da República, 25A, Saldanha, Lisboa",2,10,€,4.3,4603,https://www.zomato.com/grande-lisboa/choupana-caffé-saldanha-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8209637
415,Lisbon,"Pizza, Italian",Zero Zero - Príncipe Real,Príncipe Real,"Rua da Escola Politécnica, 32, Príncipe Real, Lisboa 1250-102",4,50,€,4.4,2558,https://www.zomato.com/grande-lisboa/zero-zero-príncipe-real-príncipe-real-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8214657
416,Lisbon,"Sushi, Contemporary",Nómada,Campo Pequeno,"Avenida Visconde Valmor, 56 D-E, Loja 2 Campo Pequeno, Lisboa 1050-241",4,70,€,4.8,1554,https://www.zomato.com/grande-lisboa/nómada-campo-pequeno-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18335531
417,Lisbon,"American, Latin American, BBQ, Steak",Contrabando,Santos,"Avenida 24 de Julho, 90, Santos, Lisboa 1200-211",3,30,€,4.1,1513,https://www.zomato.com/grande-lisboa/contrabando-santos-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18605050
418,Lisbon,"Portuguese, Healthy Food",Polpetta - Almondegaria Artesanal,Arroios,"Regueirão dos Anjos, 81, Arroios, Lisboa",3,25,€,4.5,1577,https://www.zomato.com/grande-lisboa/polpetta-almondegaria-artesanal-arroios-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18393793
419,Lisbon,"Italian, Pizza",Come Prima,Lapa-Estrela,"Rua do Olival, 256, Lapa-Estrela, Lisboa",4,60,€,4.7,1927,https://www.zomato.com/grande-lisboa/come-prima-lapa-estrela-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8201237
420,Lisbon,"Chinese, Oriental, Japanese, Vietnamese, Korean, Indian, Thai",SOI,Cais do Sodré,"Rua da Moeda, 1C, Cais do Sodré, Lisboa",4,45,€,4.3,1446,https://www.zomato.com/grande-lisboa/soi-cais-do-sodré-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18550207
421,Lisbon,"Pizza, Italian",Casanova,Santa Apolónia,"Avenida Infante Dom Henrique, Cais da Pedra, Armazém B, Loja 7, Santa Apolónia, Lisboa",3,30,€,4.6,3798,https://www.zomato.com/grande-lisboa/casanova-santa-apolónia-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8200723
422,Lisbon,"Beverages, Petiscos",Park,Bairro Alto,"Calçada do Combro, 58, Piso 6, Bairro Alto, Lisboa",2,15,€,4.3,2896,https://www.zomato.com/grande-lisboa/park-bairro-alto-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8209502
423,Lisbon,"Finger Food, Healthy Food",Hygge Kaffe,Saldanha,"Rua Tomas Ribeiro, 95, Saldanha, Lisboa 1050-227",2,20,€,4.6,687,https://www.zomato.com/grande-lisboa/hygge-kaffe-saldanha-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,19048089
424,Lisbon,"Petiscos, Portuguese, Mediterranean",O Quintal,Venteira,"Rua Bernardim Ribeiro, 5B, Venteira, Amadora 2700-111 A",3,35,€,4.5,1715,https://www.zomato.com/o-quintal/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18425560
425,Lisbon,Ramen,Ajitama Ramen Bistro,Marquês de Pombal,"Avenida Duque de Loulé, 36, Marquês de Pombal, Lisboa 1050-091",4,40,€,4.4,806,https://www.zomato.com/grande-lisboa/ajitama-ramen-bistro-1-marquês-de-pombal-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18993090
426,Lisbon,"Vegetarian, Healthy Food, Vegan",Ao 26 Vegan Food Project,Chiado,"Rua Vítor Cordon, 26, Chiado, Lisboa",4,40,€,4.6,1407,https://www.zomato.com/grande-lisboa/ao-26-vegan-food-project-chiado-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18335493
427,Lisbon,"Latin American, Argentine",Empanaderia El Pibe,Pena,"Travessa de Santa Marta, 4, Pena, Lisboa",2,20,€,4.5,1943,https://www.zomato.com/grande-lisboa/empanaderia-el-pibe-pena-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18301137
428,Lisbon,"Mediterranean, Fusion, Cafe, Beverages",Lost In,Príncipe Real,"Rua Dom Pedro V, 56D, Príncipe Real, Lisboa 1250-094",4,50,€,4.2,2259,https://www.zomato.com/grande-lisboa/lost-in-príncipe-real-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8200854
429,Lisbon,"Korean, Chinese, Japanese, Indian, Vietnamese, Thai",Soão - Taberna Asiática,Alvalade,"Avenida de Roma, 100, Alvalade, Lisboa 1700-352",4,60,€,4.7,1253,https://www.zomato.com/grande-lisboa/soão-taberna-asiática-alvalade-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18619569
430,Lisbon,"Sushi, Japanese",Amaterasu Pateo do Sushi,Algés,"Praceta Professor Alfredo de Sousa, 4B, Algés, Oeiras 1495-241",4,40,€,4.4,1966,https://www.zomato.com/AmaterasuPateodoSushi/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18301225
431,Lisbon,"Steak, Grill, Portuguese",Adega das Gravatas,Carnide,"Travessa do Pregoeiro, 16, Carnide, Lisboa",4,40,€,4.4,3025,https://www.zomato.com/grande-lisboa/adega-das-gravatas-carnide/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8205432
432,Lisbon,"Portuguese, Italian",Darwin's,Belém,"Avenida de Brasília, Champalimaud Centre For the Unknown, Ala B, Belém, Lisboa",4,50,€,4.6,2097,https://www.zomato.com/grande-lisboa/darwins-belém-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8202582
433,Lisbon,"Japanese, Sushi, Beverages",Yakuza First Floor,Rato,"Rua da Escola Politécnica, 231, Rato, Lisboa",4,100,€,4.9,1101,https://www.zomato.com/grande-lisboa/yakuza-first-floor-rato-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8214585
434,Lisbon,"Mexican, Beverages",Las Ficheras,Cais do Sodré,"Rua dos Remolares, 34, Cais do Sodré, Lisboa",4,40,€,4.1,2756,https://www.zomato.com/grande-lisboa/las-ficheras-cais-do-sodré-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8203651
435,Lisbon,"Indian, Vegetarian, Healthy Food",Chutnify - Príncipe Real,Príncipe Real,"Travessa da Palmeira, 46, Príncipe Real, Lisboa",4,45,€,4.4,1106,https://www.zomato.com/grande-lisboa/chutnify-príncipe-real-príncipe-real-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18556901
436,Lisbon,"Vegetarian, Healthy Food",Jardim dos Sentidos,Avenida da Liberdade,"Rua da Mãe Mãe de Água, 3, Avenida da Liberdade, Lisboa 1250-154",3,35,€,4.5,1527,https://www.zomato.com/grande-lisboa/jardim-dos-sentidos-avenida-da-liberdade-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8201924
437,Lisbon,Chinese,The Old House,Parque das Nações,"Rua da Pimenta, 9, Parque das Nações, Lisboa",4,60,€,4.6,1489,https://www.zomato.com/grande-lisboa/the-old-house-parque-das-nações-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8213530
438,Lisbon,"Mediterranean, Italian, Portuguese, Finger Food, Cafe, Beverages",SUD Lisboa,Belém,"Pavilhão Poente, Avenida Brasília, Belém, Lisboa",4,100,€,4.3,1592,https://www.zomato.com/grande-lisboa/sud-lisboa-belém-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18545601
439,Lisbon,"American, Steak, Burger",Ribs & Company,Odivelas Centro,"Urbanização Colinas do Cruzeiro, Rua Pulido Valente 5, Loja 3, Odivelas Centro, Odivelas",3,25,€,4.4,2217,https://www.zomato.com/grande-lisboa/ribs-company-odivelas-centro-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8214506
440,Lisbon,Steak,K.O.B by Olivier,Avenida da Liberdade,"Rua do Salitre, 169, Avenida da Liberdade, Lisboa",4,80,€,4.6,945,https://www.zomato.com/grande-lisboa/k-o-b-by-olivier-avenida-da-liberdade-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8211488
441,Lisbon,"Author, Portuguese, International, Beverages",JNcQUOI Avenida,Avenida da Liberdade,"Avenida da Liberdade 182 -184, Avenida da Liberdade, Lisboa",4,85,€,4.6,957,https://www.zomato.com/grande-lisboa/jncquoi-avenida-avenida-da-liberdade-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18463741
442,Lisbon,"Nepalese, Oriental",Casa Nepalesa,Praça de Espanha,"Avenida Elias Garcia, 172A, Praça de Espanha, Lisboa",4,50,€,4.7,1917,https://www.zomato.com/grande-lisboa/casa-nepalesa-praça-de-espanha-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8205336
443,Lisbon,"Japanese, Ramen",KOPPU RAMEN,Príncipe Real,"Rua Gustavo Matos Sequeira, 30, Príncipe Real, Lisboa 1200",3,35,€,4.5,977,https://www.zomato.com/grande-lisboa/koppu-ramen-príncipe-real-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18240113
444,Lisbon,Seafood,Ramiro,Mouraria,"Avenida Almirante Reis, 1H, Mouraria, Lisboa",4,60,€,4.9,2139,https://www.zomato.com/grande-lisboa/ramiro-mouraria-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8202207
445,Lisbon,Beverages,Le Chat - Food & Cocktail,Santos,"Jardim 9 de Abril, Janelas Verdes, Santos, Lisboa 1200-736",3,38,€,4.1,1820,https://www.zomato.com/grande-lisboa/le-chat-food-cocktail-santos-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8202815
446,Lisbon,"Cafe, Healthy Food, Desserts",Leitaria Lisboa,Rato,"Rua da Artilharia 1, 87A, Rato, Lisboa",1,8,€,4.2,1410,https://www.zomato.com/grande-lisboa/leitaria-lisboa-rato-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8211416
447,Lisbon,"Italian, Pizza",Italy - Lisbona Caffé,Saldanha,"Avenida Duque de Ávila, 26B R/C, Saldanha, Lisboa",3,35,€,4.4,2023,https://www.zomato.com/grande-lisboa/italy-lisbona-caffé-saldanha-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8202270
448,Lisbon,"Sushi, Japanese",Go Juu,Praça de Espanha,"Rua Marquês Sá da Bandeira, 46A, Praça de Espanha, Lisboa",4,50,€,4.9,886,https://www.zomato.com/grande-lisboa/go-juu-praça-de-espanha-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8212477
449,Lisbon,Italian,Osteria,Madragoa,"Rua das Madres, 52/54, Madragoa, Lisboa",3,35,€,4.5,1515,https://www.zomato.com/grande-lisboa/osteria-madragoa-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8200192
450,Lisbon,Peruvian,Segundo Muelle,Cais do Sodré,"Praça Dom Luís, 30, Loja 4B, Cais do Sodré, Lisboa",4,50,€,4.6,1136,https://www.zomato.com/grande-lisboa/segundo-muelle-cais-do-sodré-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18364574
451,Lisbon,"Portuguese, Steak",Carvoaria Jacto,Anjos,"Rua Maria Andrade, 6-8, Anjos, Lisboa",3,30,€,4.7,1440,https://www.zomato.com/grande-lisboa/carvoaria-jacto-anjos-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,8209405
452,Lisbon,"Japanese, Sushi",Miss Jappa,Príncipe Real,"Praça do Pricipe Real, nº5A,
Lisboa 1250",4,40,€,4.4,1048,https://www.zomato.com/grande-lisboa/miss-jappa-príncipe-real-lisboa/menu?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1&openSwipeBox=menu&showMinimal=1#tabtop,18261339
